Data prepared by Tyler R. & Dave F.,,,,
Data corresponds to inputs from 54 balancing authorities summed together post anomaly identification and imputation.,,,,
This provides coverage over all of CONUS.,,,,
The two excluded balancing authorities (SEC and OVEC) account for less than 0.1% of the CONUS total.,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,,,
year,month,day,hour,demand (MW)
2016,3,29,11,381057
2016,3,29,12,409016
2016,3,29,13,421276
2016,3,29,14,426116
2016,3,29,15,430112
2016,3,29,16,429882
2016,3,29,17,426445
2016,3,29,18,423530
2016,3,29,19,419707
2016,3,29,20,414668
2016,3,29,21,411619
2016,3,29,22,410978
2016,3,29,23,411656
2016,3,29,24,416761
2016,3,30,1,428873
2016,3,30,2,426868
2016,3,30,3,411227
2016,3,30,4,391947
2016,3,30,5,373296
2016,3,30,6,358903
2016,3,30,7,348703
2016,3,30,8,344059
2016,3,30,9,345300
2016,3,30,10,354947
2016,3,30,11,382710
2016,3,30,12,409503
2016,3,30,13,419933
2016,3,30,14,423353
2016,3,30,15,425977
2016,3,30,16,425972
2016,3,30,17,423736
2016,3,30,18,421997
2016,3,30,19,419752
2016,3,30,20,420093
2016,3,30,21,419472
2016,3,30,22,420261
2016,3,30,23,421081
2016,3,30,24,425604
2016,3,31,1,434284
2016,3,31,2,429440
2016,3,31,3,412277
2016,3,31,4,392132
2016,3,31,5,370592
2016,3,31,6,354033
2016,3,31,7,341881
2016,3,31,8,334925
2016,3,31,9,334415
2016,3,31,10,343120
2016,3,31,11,366262
2016,3,31,12,392402
2016,3,31,13,405882
2016,3,31,14,415101
2016,3,31,15,424219
2016,3,31,16,429221
2016,3,31,17,430570
2016,3,31,18,432304
2016,3,31,19,433411
2016,3,31,20,433014
2016,3,31,21,433858
2016,3,31,22,435484
2016,3,31,23,434303
2016,3,31,24,435486
2016,4,1,1,439246
2016,4,1,2,434677
2016,4,1,3,417073
2016,4,1,4,396373
2016,4,1,5,373823
2016,4,1,6,355690
2016,4,1,7,342623
2016,4,1,8,334086
2016,4,1,9,332910
2016,4,1,10,340783
2016,4,1,11,363011
2016,4,1,12,389493
2016,4,1,13,404988
2016,4,1,14,416227
2016,4,1,15,425633
2016,4,1,16,430085
2016,4,1,17,430431
2016,4,1,18,429794
2016,4,1,19,427537
2016,4,1,20,424590
2016,4,1,21,421804
2016,4,1,22,419378
2016,4,1,23,415613
2016,4,1,24,414630
2016,4,2,1,419216
2016,4,2,2,416456
2016,4,2,3,404946
2016,4,2,4,387975
2016,4,2,5,368278
2016,4,2,6,353014
2016,4,2,7,341055
2016,4,2,8,332783
2016,4,2,9,329986
2016,4,2,10,333243
2016,4,2,11,342208
2016,4,2,12,355236
2016,4,2,13,369959
2016,4,2,14,384596
2016,4,2,15,393724
2016,4,2,16,396754
2016,4,2,17,394001
2016,4,2,18,389895
2016,4,2,19,385511
2016,4,2,20,381717
2016,4,2,21,380927
2016,4,2,22,381949
2016,4,2,23,383591
2016,4,2,24,388056
2016,4,3,1,397170
2016,4,3,2,399188
2016,4,3,3,390446
2016,4,3,4,377150
2016,4,3,5,361280
2016,4,3,6,347844
2016,4,3,7,338149
2016,4,3,8,332824
2016,4,3,9,331348
2016,4,3,10,333588
2016,4,3,11,341431
2016,4,3,12,351983
2016,4,3,13,364633
2016,4,3,14,374385
2016,4,3,15,378868
2016,4,3,16,378196
2016,4,3,17,377267
2016,4,3,18,375638
2016,4,3,19,373693
2016,4,3,20,372138
2016,4,3,21,374893
2016,4,3,22,380097
2016,4,3,23,386300
2016,4,3,24,393963
2016,4,4,1,405691
2016,4,4,2,406544
2016,4,4,3,393610
2016,4,4,4,376446
2016,4,4,5,357190
2016,4,4,6,342504
2016,4,4,7,332880
2016,4,4,8,327601
2016,4,4,9,328766
2016,4,4,10,342060
2016,4,4,11,371803
2016,4,4,12,400074
2016,4,4,13,412038
2016,4,4,14,417318
2016,4,4,15,422289
2016,4,4,16,424900
2016,4,4,17,426340
2016,4,4,18,428460
2016,4,4,19,430658
2016,4,4,20,432699
2016,4,4,21,436942
2016,4,4,22,441559
2016,4,4,23,444020
2016,4,4,24,445869
2016,4,5,1,451291
2016,4,5,2,446400
2016,4,5,3,427664
2016,4,5,4,404103
2016,4,5,5,382066
2016,4,5,6,364392
2016,4,5,7,352617
2016,4,5,8,345982
2016,4,5,9,346307
2016,4,5,10,359068
2016,4,5,11,388173
2016,4,5,12,415354
2016,4,5,13,425429
2016,4,5,14,429676
2016,4,5,15,433941
2016,4,5,16,434677
2016,4,5,17,433728
2016,4,5,18,433762
2016,4,5,19,433839
2016,4,5,20,434391
2016,4,5,21,436536
2016,4,5,22,440220
2016,4,5,23,442652
2016,4,5,24,446825
2016,4,6,1,457703
2016,4,6,2,455355
2016,4,6,3,437632
2016,4,6,4,414661
2016,4,6,5,394403
2016,4,6,6,377505
2016,4,6,7,365733
2016,4,6,8,359669
2016,4,6,9,359668
2016,4,6,10,370508
2016,4,6,11,398700
2016,4,6,12,423466
2016,4,6,13,429642
2016,4,6,14,430855
2016,4,6,15,432856
2016,4,6,16,432323
2016,4,6,17,430118
2016,4,6,18,429338
2016,4,6,19,429706
2016,4,6,20,429628
2016,4,6,21,432246
2016,4,6,22,435369
2016,4,6,23,438355
2016,4,6,24,443220
2016,4,7,1,448515
2016,4,7,2,442974
2016,4,7,3,424721
2016,4,7,4,401622
2016,4,7,5,378628
2016,4,7,6,361127
2016,4,7,7,348965
2016,4,7,8,342126
2016,4,7,9,341914
2016,4,7,10,350139
2016,4,7,11,376984
2016,4,7,12,403403
2016,4,7,13,414863
2016,4,7,14,421810
2016,4,7,15,428404
2016,4,7,16,431918
2016,4,7,17,433527
2016,4,7,18,435114
2016,4,7,19,436536
2016,4,7,20,438367
2016,4,7,21,441544
2016,4,7,22,444356
2016,4,7,23,443868
2016,4,7,24,443438
2016,4,8,1,447080
2016,4,8,2,442369
2016,4,8,3,424843
2016,4,8,4,402776
2016,4,8,5,380971
2016,4,8,6,363649
2016,4,8,7,351947
2016,4,8,8,345234
2016,4,8,9,345444
2016,4,8,10,355273
2016,4,8,11,380323
2016,4,8,12,404683
2016,4,8,13,414866
2016,4,8,14,420704
2016,4,8,15,426250
2016,4,8,16,428995
2016,4,8,17,428759
2016,4,8,18,428534
2016,4,8,19,428337
2016,4,8,20,426953
2016,4,8,21,426633
2016,4,8,22,426174
2016,4,8,23,423814
2016,4,8,24,422218
2016,4,9,1,427939
2016,4,9,2,426613
2016,4,9,3,415302
2016,4,9,4,399230
2016,4,9,5,381130
2016,4,9,6,367030
2016,4,9,7,356223
2016,4,9,8,349844
2016,4,9,9,347363
2016,4,9,10,351170
2016,4,9,11,359217
2016,4,9,12,369960
2016,4,9,13,383239
2016,4,9,14,394503
2016,4,9,15,402159
2016,4,9,16,404535
2016,4,9,17,403425
2016,4,9,18,401764
2016,4,9,19,399211
2016,4,9,20,396559
2016,4,9,21,396468
2016,4,9,22,396600
2016,4,9,23,397334
2016,4,9,24,400191
2016,4,10,1,410399
2016,4,10,2,412863
2016,4,10,3,404305
2016,4,10,4,391068
2016,4,10,5,376051
2016,4,10,6,363926
2016,4,10,7,354622
2016,4,10,8,348915
2016,4,10,9,347315
2016,4,10,10,348954
2016,4,10,11,354974
2016,4,10,12,362477
2016,4,10,13,371109
2016,4,10,14,379666
2016,4,10,15,385109
2016,4,10,16,386806
2016,4,10,17,388802
2016,4,10,18,388882
2016,4,10,19,388785
2016,4,10,20,388616
2016,4,10,21,391078
2016,4,10,22,395313
2016,4,10,23,399719
2016,4,10,24,405711
2016,4,11,1,416358
2016,4,11,2,415376
2016,4,11,3,401498
2016,4,11,4,383794
2016,4,11,5,365241
2016,4,11,6,350424
2016,4,11,7,340388
2016,4,11,8,335206
2016,4,11,9,337181
2016,4,11,10,348687
2016,4,11,11,376356
2016,4,11,12,402274
2016,4,11,13,413984
2016,4,11,14,421250
2016,4,11,15,427480
2016,4,11,16,430457
2016,4,11,17,430765
2016,4,11,18,431149
2016,4,11,19,431551
2016,4,11,20,431836
2016,4,11,21,433096
2016,4,11,22,434785
2016,4,11,23,434997
2016,4,11,24,435645
2016,4,12,1,440476
2016,4,12,2,436458
2016,4,12,3,419265
2016,4,12,4,396435
2016,4,12,5,375318
2016,4,12,6,357639
2016,4,12,7,345715
2016,4,12,8,339392
2016,4,12,9,339696
2016,4,12,10,349799
2016,4,12,11,376941
2016,4,12,12,402802
2016,4,12,13,414011
2016,4,12,14,420232
2016,4,12,15,426436
2016,4,12,16,428691
2016,4,12,17,428903
2016,4,12,18,429218
2016,4,12,19,428077
2016,4,12,20,426803
2016,4,12,21,426492
2016,4,12,22,426729
2016,4,12,23,425388
2016,4,12,24,426747
2016,4,13,1,437561
2016,4,13,2,436993
2016,4,13,3,420009
2016,4,13,4,397238
2016,4,13,5,376286
2016,4,13,6,360661
2016,4,13,7,349889
2016,4,13,8,343963
2016,4,13,9,343678
2016,4,13,10,355291
2016,4,13,11,383815
2016,4,13,12,408354
2016,4,13,13,416067
2016,4,13,14,419456
2016,4,13,15,422012
2016,4,13,16,422692
2016,4,13,17,421549
2016,4,13,18,421444
2016,4,13,19,420174
2016,4,13,20,419195
2016,4,13,21,419632
2016,4,13,22,420401
2016,4,13,23,420613
2016,4,13,24,423360
2016,4,14,1,433260
2016,4,14,2,431684
2016,4,14,3,415298
2016,4,14,4,393185
2016,4,14,5,373106
2016,4,14,6,358290
2016,4,14,7,347350
2016,4,14,8,342007
2016,4,14,9,341767
2016,4,14,10,352708
2016,4,14,11,380746
2016,4,14,12,404560
2016,4,14,13,412950
2016,4,14,14,416536
2016,4,14,15,420537
2016,4,14,16,422459
2016,4,14,17,422975
2016,4,14,18,424548
2016,4,14,19,425299
2016,4,14,20,425060
2016,4,14,21,425756
2016,4,14,22,426400
2016,4,14,23,425129
2016,4,14,24,426125
2016,4,15,1,434103
2016,4,15,2,432511
2016,4,15,3,415670
2016,4,15,4,394718
2016,4,15,5,373007
2016,4,15,6,354860
2016,4,15,7,343315
2016,4,15,8,337169
2016,4,15,9,336380
2016,4,15,10,347158
2016,4,15,11,373539
2016,4,15,12,396502
2016,4,15,13,405688
2016,4,15,14,412042
2016,4,15,15,416745
2016,4,15,16,418833
2016,4,15,17,418523
2016,4,15,18,418123
2016,4,15,19,418358
2016,4,15,20,418101
2016,4,15,21,417358
2016,4,15,22,416596
2016,4,15,23,413343
2016,4,15,24,410637
2016,4,16,1,415009
2016,4,16,2,414242
2016,4,16,3,400649
2016,4,16,4,382895
2016,4,16,5,363855
2016,4,16,6,347496
2016,4,16,7,335417
2016,4,16,8,327825
2016,4,16,9,325310
2016,4,16,10,327933
2016,4,16,11,334746
2016,4,16,12,344310
2016,4,16,13,357102
2016,4,16,14,369331
2016,4,16,15,378151
2016,4,16,16,382861
2016,4,16,17,385141
2016,4,16,18,384332
2016,4,16,19,383770
2016,4,16,20,384101
2016,4,16,21,385462
2016,4,16,22,387085
2016,4,16,23,388102
2016,4,16,24,388037
2016,4,17,1,394464
2016,4,17,2,395190
2016,4,17,3,384800
2016,4,17,4,369406
2016,4,17,5,351753
2016,4,17,6,335850
2016,4,17,7,324045
2016,4,17,8,316630
2016,4,17,9,313588
2016,4,17,10,314736
2016,4,17,11,318417
2016,4,17,12,324667
2016,4,17,13,336400
2016,4,17,14,348919
2016,4,17,15,357861
2016,4,17,16,363986
2016,4,17,17,369658
2016,4,17,18,373862
2016,4,17,19,377214
2016,4,17,20,380220
2016,4,17,21,385047
2016,4,17,22,391180
2016,4,17,23,396119
2016,4,17,24,399852
2016,4,18,1,409893
2016,4,18,2,410279
2016,4,18,3,394431
2016,4,18,4,373894
2016,4,18,5,352813
2016,4,18,6,335937
2016,4,18,7,324461
2016,4,18,8,317564
2016,4,18,9,318785
2016,4,18,10,330821
2016,4,18,11,355668
2016,4,18,12,379602
2016,4,18,13,393053
2016,4,18,14,402340
2016,4,18,15,411514
2016,4,18,16,418575
2016,4,18,17,423926
2016,4,18,18,430108
2016,4,18,19,435650
2016,4,18,20,440894
2016,4,18,21,446123
2016,4,18,22,449708
2016,4,18,23,449590
2016,4,18,24,447482
2016,4,19,1,451741
2016,4,19,2,445831
2016,4,19,3,423020
2016,4,19,4,395905
2016,4,19,5,370617
2016,4,19,6,351117
2016,4,19,7,335814
2016,4,19,8,326241
2016,4,19,9,324731
2016,4,19,10,334150
2016,4,19,11,357899
2016,4,19,12,381230
2016,4,19,13,394329
2016,4,19,14,403764
2016,4,19,15,412854
2016,4,19,16,420302
2016,4,19,17,426418
2016,4,19,18,433071
2016,4,19,19,439890
2016,4,19,20,444396
2016,4,19,21,449179
2016,4,19,22,451717
2016,4,19,23,451013
2016,4,19,24,449032
2016,4,20,1,453308
2016,4,20,2,447910
2016,4,20,3,425150
2016,4,20,4,398340
2016,4,20,5,373924
2016,4,20,6,354282
2016,4,20,7,338987
2016,4,20,8,329453
2016,4,20,9,327697
2016,4,20,10,335851
2016,4,20,11,359277
2016,4,20,12,381420
2016,4,20,13,393612
2016,4,20,14,402045
2016,4,20,15,411489
2016,4,20,16,418261
2016,4,20,17,423595
2016,4,20,18,429865
2016,4,20,19,436060
2016,4,20,20,441806
2016,4,20,21,446836
2016,4,20,22,450042
2016,4,20,23,449574
2016,4,20,24,447815
2016,4,21,1,452481
2016,4,21,2,446707
2016,4,21,3,424801
2016,4,21,4,397449
2016,4,21,5,372952
2016,4,21,6,353450
2016,4,21,7,339041
2016,4,21,8,329104
2016,4,21,9,328157
2016,4,21,10,338269
2016,4,21,11,361209
2016,4,21,12,383770
2016,4,21,13,396389
2016,4,21,14,406990
2016,4,21,15,416456
2016,4,21,16,422710
2016,4,21,17,427217
2016,4,21,18,432717
2016,4,21,19,438091
2016,4,21,20,441494
2016,4,21,21,445199
2016,4,21,22,446943
2016,4,21,23,444527
2016,4,21,24,442887
2016,4,22,1,447144
2016,4,22,2,441770
2016,4,22,3,422572
2016,4,22,4,397667
2016,4,22,5,372324
2016,4,22,6,351972
2016,4,22,7,337194
2016,4,22,8,328530
2016,4,22,9,326530
2016,4,22,10,334964
2016,4,22,11,357619
2016,4,22,12,379900
2016,4,22,13,394673
2016,4,22,14,406988
2016,4,22,15,418460
2016,4,22,16,427657
2016,4,22,17,433658
2016,4,22,18,439032
2016,4,22,19,442216
2016,4,22,20,444884
2016,4,22,21,446311
2016,4,22,22,444847
2016,4,22,23,438966
2016,4,22,24,432643
2016,4,23,1,430109
2016,4,23,2,425116
2016,4,23,3,409918
2016,4,23,4,389115
2016,4,23,5,367121
2016,4,23,6,349095
2016,4,23,7,334519
2016,4,23,8,324061
2016,4,23,9,319655
2016,4,23,10,319973
2016,4,23,11,324738
2016,4,23,12,331488
2016,4,23,13,347734
2016,4,23,14,364929
2016,4,23,15,378609
2016,4,23,16,387838
2016,4,23,17,393458
2016,4,23,18,396452
2016,4,23,19,399233
2016,4,23,20,402836
2016,4,23,21,407198
2016,4,23,22,410530
2016,4,23,23,410579
2016,4,23,24,406408
2016,4,24,1,406739
2016,4,24,2,404663
2016,4,24,3,391475
2016,4,24,4,373773
2016,4,24,5,354686
2016,4,24,6,337629
2016,4,24,7,324483
2016,4,24,8,315489
2016,4,24,9,310581
2016,4,24,10,310887
2016,4,24,11,313014
2016,4,24,12,318231
2016,4,24,13,329276
2016,4,24,14,344462
2016,4,24,15,356766
2016,4,24,16,366348
2016,4,24,17,375192
2016,4,24,18,382691
2016,4,24,19,389302
2016,4,24,20,395208
2016,4,24,21,402736
2016,4,24,22,410253
2016,4,24,23,413903
2016,4,24,24,414137
2016,4,25,1,419214
2016,4,25,2,417902
2016,4,25,3,402068
2016,4,25,4,379882
2016,4,25,5,358298
2016,4,25,6,340418
2016,4,25,7,327916
2016,4,25,8,321033
2016,4,25,9,320258
2016,4,25,10,331197
2016,4,25,11,355693
2016,4,25,12,380423
2016,4,25,13,396612
2016,4,25,14,410485
2016,4,25,15,423722
2016,4,25,16,434526
2016,4,25,17,443874
2016,4,25,18,453021
2016,4,25,19,460678
2016,4,25,20,466231
2016,4,25,21,470442
2016,4,25,22,472695
2016,4,25,23,470085
2016,4,25,24,464874
2016,4,26,1,465154
2016,4,26,2,459430
2016,4,26,3,437218
2016,4,26,4,409997
2016,4,26,5,384049
2016,4,26,6,363833
2016,4,26,7,347520
2016,4,26,8,338099
2016,4,26,9,335281
2016,4,26,10,344476
2016,4,26,11,367924
2016,4,26,12,391184
2016,4,26,13,407176
2016,4,26,14,422301
2016,4,26,15,436332
2016,4,26,16,446609
2016,4,26,17,455213
2016,4,26,18,463496
2016,4,26,19,469732
2016,4,26,20,475246
2016,4,26,21,480454
2016,4,26,22,481548
2016,4,26,23,476545
2016,4,26,24,470287
2016,4,27,1,469364
2016,4,27,2,461797
2016,4,27,3,439051
2016,4,27,4,410769
2016,4,27,5,385913
2016,4,27,6,365761
2016,4,27,7,350479
2016,4,27,8,340498
2016,4,27,9,338493
2016,4,27,10,346545
2016,4,27,11,366963
2016,4,27,12,389279
2016,4,27,13,404053
2016,4,27,14,416212
2016,4,27,15,427881
2016,4,27,16,437241
2016,4,27,17,444876
2016,4,27,18,451972
2016,4,27,19,457488
2016,4,27,20,461185
2016,4,27,21,464262
2016,4,27,22,465939
2016,4,27,23,464383
2016,4,27,24,459928
2016,4,28,1,460613
2016,4,28,2,452975
2016,4,28,3,432556
2016,4,28,4,406510
2016,4,28,5,382305
2016,4,28,6,362029
2016,4,28,7,346774
2016,4,28,8,337582
2016,4,28,9,336250
2016,4,28,10,345488
2016,4,28,11,368035
2016,4,28,12,391846
2016,4,28,13,406902
2016,4,28,14,419282
2016,4,28,15,433058
2016,4,28,16,441687
2016,4,28,17,450830
2016,4,28,18,458767
2016,4,28,19,465421
2016,4,28,20,469346
2016,4,28,21,472161
2016,4,28,22,474194
2016,4,28,23,471519
2016,4,28,24,466299
2016,4,29,1,464604
2016,4,29,2,457558
2016,4,29,3,437103
2016,4,29,4,411935
2016,4,29,5,387905
2016,4,29,6,367523
2016,4,29,7,352375
2016,4,29,8,343428
2016,4,29,9,341636
2016,4,29,10,348138
2016,4,29,11,371362
2016,4,29,12,393702
2016,4,29,13,409300
2016,4,29,14,422103
2016,4,29,15,435422
2016,4,29,16,444786
2016,4,29,17,451846
2016,4,29,18,458159
2016,4,29,19,462220
2016,4,29,20,463785
2016,4,29,21,463667
2016,4,29,22,460748
2016,4,29,23,453914
2016,4,29,24,445414
2016,4,30,1,444212
2016,4,30,2,438798
2016,4,30,3,422713
2016,4,30,4,402603
2016,4,30,5,381215
2016,4,30,6,362123
2016,4,30,7,347527
2016,4,30,8,338012
2016,4,30,9,332576
2016,4,30,10,332710
2016,4,30,11,336162
2016,4,30,12,344325
2016,4,30,13,359766
2016,4,30,14,376422
2016,4,30,15,389822
2016,4,30,16,400099
2016,4,30,17,406119
2016,4,30,18,409523
2016,4,30,19,411456
2016,4,30,20,413469
2016,4,30,21,416756
2016,4,30,22,418297
2016,4,30,23,417016
2016,4,30,24,415549
2016,5,1,1,416916
2016,5,1,2,412798
2016,5,1,3,401503
2016,5,1,4,385360
2016,5,1,5,365765
2016,5,1,6,348049
2016,5,1,7,335215
2016,5,1,8,326368
2016,5,1,9,321435
2016,5,1,10,319204
2016,5,1,11,323056
2016,5,1,12,328898
2016,5,1,13,343770
2016,5,1,14,362474
2016,5,1,15,378219
2016,5,1,16,390216
2016,5,1,17,400423
2016,5,1,18,407356
2016,5,1,19,411877
2016,5,1,20,414107
2016,5,1,21,421206
2016,5,1,22,424375
2016,5,1,23,425774
2016,5,1,24,426101
2016,5,2,1,429990
2016,5,2,2,426930
2016,5,2,3,411613
2016,5,2,4,388953
2016,5,2,5,368074
2016,5,2,6,349469
2016,5,2,7,337091
2016,5,2,8,329652
2016,5,2,9,329190
2016,5,2,10,339084
2016,5,2,11,364495
2016,5,2,12,388520
2016,5,2,13,405380
2016,5,2,14,418092
2016,5,2,15,431175
2016,5,2,16,440800
2016,5,2,17,446167
2016,5,2,18,451138
2016,5,2,19,454665
2016,5,2,20,454914
2016,5,2,21,454882
2016,5,2,22,454468
2016,5,2,23,452459
2016,5,2,24,450606
2016,5,3,1,452762
2016,5,3,2,448087
2016,5,3,3,428117
2016,5,3,4,402397
2016,5,3,5,378111
2016,5,3,6,359369
2016,5,3,7,344496
2016,5,3,8,336170
2016,5,3,9,334623
2016,5,3,10,343487
2016,5,3,11,366757
2016,5,3,12,390360
2016,5,3,13,405042
2016,5,3,14,415297
2016,5,3,15,425481
2016,5,3,16,433100
2016,5,3,17,438801
2016,5,3,18,444219
2016,5,3,19,448945
2016,5,3,20,452197
2016,5,3,21,453611
2016,5,3,22,455985
2016,5,3,23,453653
2016,5,3,24,450134
2016,5,4,1,450877
2016,5,4,2,447810
2016,5,4,3,428280
2016,5,4,4,402015
2016,5,4,5,377603
2016,5,4,6,356872
2016,5,4,7,342201
2016,5,4,8,333188
2016,5,4,9,330892
2016,5,4,10,339642
2016,5,4,11,363258
2016,5,4,12,384719
2016,5,4,13,397827
2016,5,4,14,408189
2016,5,4,15,417327
2016,5,4,16,424404
2016,5,4,17,428192
2016,5,4,18,431495
2016,5,4,19,434359
2016,5,4,20,436965
2016,5,4,21,440467
2016,5,4,22,444561
2016,5,4,23,445943
2016,5,4,24,445240
2016,5,5,1,446550
2016,5,5,2,441818
2016,5,5,3,423392
2016,5,5,4,396724
2016,5,5,5,373152
2016,5,5,6,353246
2016,5,5,7,338492
2016,5,5,8,330202
2016,5,5,9,328346
2016,5,5,10,338006
2016,5,5,11,360648
2016,5,5,12,384328
2016,5,5,13,397861
2016,5,5,14,407858
2016,5,5,15,417109
2016,5,5,16,423650
2016,5,5,17,428041
2016,5,5,18,432003
2016,5,5,19,435229
2016,5,5,20,438810
2016,5,5,21,442782
2016,5,5,22,445060
2016,5,5,23,443506
2016,5,5,24,439851
2016,5,6,1,440329
2016,5,6,2,437124
2016,5,6,3,419413
2016,5,6,4,395928
2016,5,6,5,373070
2016,5,6,6,354762
2016,5,6,7,340137
2016,5,6,8,332104
2016,5,6,9,330234
2016,5,6,10,338291
2016,5,6,11,360690
2016,5,6,12,380866
2016,5,6,13,393458
2016,5,6,14,404292
2016,5,6,15,414503
2016,5,6,16,420500
2016,5,6,17,423996
2016,5,6,18,429248
2016,5,6,19,432703
2016,5,6,20,435614
2016,5,6,21,438398
2016,5,6,22,440098
2016,5,6,23,436799
2016,5,6,24,430772
2016,5,7,1,427591
2016,5,7,2,423336
2016,5,7,3,408581
2016,5,7,4,387339
2016,5,7,5,365564
2016,5,7,6,346679
2016,5,7,7,332452
2016,5,7,8,322672
2016,5,7,9,318761
2016,5,7,10,319884
2016,5,7,11,324003
2016,5,7,12,331803
2016,5,7,13,345658
2016,5,7,14,360836
2016,5,7,15,372589
2016,5,7,16,381702
2016,5,7,17,387631
2016,5,7,18,392354
2016,5,7,19,397550
2016,5,7,20,402951
2016,5,7,21,408206
2016,5,7,22,412729
2016,5,7,23,411420
2016,5,7,24,408157
2016,5,8,1,406977
2016,5,8,2,405248
2016,5,8,3,392822
2016,5,8,4,373967
2016,5,8,5,355058
2016,5,8,6,338347
2016,5,8,7,323826
2016,5,8,8,314097
2016,5,8,9,309357
2016,5,8,10,308967
2016,5,8,11,310377
2016,5,8,12,316531
2016,5,8,13,330651
2016,5,8,14,347670
2016,5,8,15,361461
2016,5,8,16,371029
2016,5,8,17,378192
2016,5,8,18,385246
2016,5,8,19,390315
2016,5,8,20,394716
2016,5,8,21,399539
2016,5,8,22,403801
2016,5,8,23,405156
2016,5,8,24,404247
2016,5,9,1,408454
2016,5,9,2,410840
2016,5,9,3,398185
2016,5,9,4,376635
2016,5,9,5,356165
2016,5,9,6,338977
2016,5,9,7,326807
2016,5,9,8,319689
2016,5,9,9,319684
2016,5,9,10,330332
2016,5,9,11,354415
2016,5,9,12,378872
2016,5,9,13,395268
2016,5,9,14,408478
2016,5,9,15,421601
2016,5,9,16,432717
2016,5,9,17,441182
2016,5,9,18,449292
2016,5,9,19,454586
2016,5,9,20,458082
2016,5,9,21,460447
2016,5,9,22,462285
2016,5,9,23,461393
2016,5,9,24,458865
2016,5,10,1,460107
2016,5,10,2,454516
2016,5,10,3,433694
2016,5,10,4,406454
2016,5,10,5,382999
2016,5,10,6,362376
2016,5,10,7,348288
2016,5,10,8,339264
2016,5,10,9,337158
2016,5,10,10,344822
2016,5,10,11,366903
2016,5,10,12,389563
2016,5,10,13,404343
2016,5,10,14,419316
2016,5,10,15,434173
2016,5,10,16,446479
2016,5,10,17,456183
2016,5,10,18,465994
2016,5,10,19,472508
2016,5,10,20,482511
2016,5,10,21,486826
2016,5,10,22,491027
2016,5,10,23,489228
2016,5,10,24,483985
2016,5,11,1,481813
2016,5,11,2,474454
2016,5,11,3,451479
2016,5,11,4,422440
2016,5,11,5,395458
2016,5,11,6,374178
2016,5,11,7,356991
2016,5,11,8,346965
2016,5,11,9,343385
2016,5,11,10,350505
2016,5,11,11,371372
2016,5,11,12,393244
2016,5,11,13,408728
2016,5,11,14,423268
2016,5,11,15,439065
2016,5,11,16,453939
2016,5,11,17,466231
2016,5,11,18,478585
2016,5,11,19,488485
2016,5,11,20,496671
2016,5,11,21,503352
2016,5,11,22,507179
2016,5,11,23,505510
2016,5,11,24,499131
2016,5,12,1,494864
2016,5,12,2,486736
2016,5,12,3,463070
2016,5,12,4,431725
2016,5,12,5,402997
2016,5,12,6,378795
2016,5,12,7,360445
2016,5,12,8,348409
2016,5,12,9,344466
2016,5,12,10,351708
2016,5,12,11,371464
2016,5,12,12,394078
2016,5,12,13,410960
2016,5,12,14,425966
2016,5,12,15,441729
2016,5,12,16,456175
2016,5,12,17,467331
2016,5,12,18,478072
2016,5,12,19,486335
2016,5,12,20,491900
2016,5,12,21,496266
2016,5,12,22,498406
2016,5,12,23,495477
2016,5,12,24,488155
2016,5,13,1,485108
2016,5,13,2,476873
2016,5,13,3,454051
2016,5,13,4,425145
2016,5,13,5,396946
2016,5,13,6,373663
2016,5,13,7,355545
2016,5,13,8,344763
2016,5,13,9,340660
2016,5,13,10,347025
2016,5,13,11,365731
2016,5,13,12,386865
2016,5,13,13,404233
2016,5,13,14,420950
2016,5,13,15,437374
2016,5,13,16,450729
2016,5,13,17,460706
2016,5,13,18,470036
2016,5,13,19,477215
2016,5,13,20,482195
2016,5,13,21,487063
2016,5,13,22,488624
2016,5,13,23,482462
2016,5,13,24,471796
2016,5,14,1,464030
2016,5,14,2,456382
2016,5,14,3,436408
2016,5,14,4,410835
2016,5,14,5,386470
2016,5,14,6,364645
2016,5,14,7,347979
2016,5,14,8,336604
2016,5,14,9,330044
2016,5,14,10,329375
2016,5,14,11,331994
2016,5,14,12,339813
2016,5,14,13,354782
2016,5,14,14,373136
2016,5,14,15,389690
2016,5,14,16,402972
2016,5,14,17,412486
2016,5,14,18,419054
2016,5,14,19,423229
2016,5,14,20,426276
2016,5,14,21,428135
2016,5,14,22,429464
2016,5,14,23,426750
2016,5,14,24,420875
2016,5,15,1,417950
2016,5,15,2,415621
2016,5,15,3,402778
2016,5,15,4,383205
2016,5,15,5,362926
2016,5,15,6,346696
2016,5,15,7,333585
2016,5,15,8,324184
2016,5,15,9,319635
2016,5,15,10,318964
2016,5,15,11,319102
2016,5,15,12,323819
2016,5,15,13,337525
2016,5,15,14,352373
2016,5,15,15,363989
2016,5,15,16,373464
2016,5,15,17,381969
2016,5,15,18,388093
2016,5,15,19,392778
2016,5,15,20,396508
2016,5,15,21,401046
2016,5,15,22,406456
2016,5,15,23,409828
2016,5,15,24,410842
2016,5,16,1,415625
2016,5,16,2,417717
2016,5,16,3,404206
2016,5,16,4,383196
2016,5,16,5,363806
2016,5,16,6,346773
2016,5,16,7,335231
2016,5,16,8,329324
